"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-18","12.30",",,W",,,"0.29",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","63",",,W","44",",,W","  350",",,W","  350",",,W","21.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-19","9.84",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","48","H,,S","54",",,W","44",",,W","   10",",,W","   10",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-20","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","63",",,W","37",",,W","   20",",,W","   30",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-21","2.01",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","56",",,W","36",",,W","   10",",,W","   30",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-22","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","62",",,W","50",",,W","  150",",,W","  150",",,W","10.1",",,W","14.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-23","6.49",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","62","H,,S","80",",,W","47",",,W","  200",",,W","  220",",,W","16.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-24","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","77",",,W","39",",,W","  190",",,W","  210",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-25","14.32",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","71",",,W","49",",,W","  350",",,W","  350",",,W","29.1",",,W","36.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-26","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","60",",,W","31",",,W","  360",",,W","   10",",,W","25.1",",,W","34.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-27","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","64",",,W","30",",,W","  200",",,W","  190",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-28","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","73",",,W","45",",,W","  200",",,W","  210",",,W","28.0",",,W","36.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-29","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","76",",,W","47",",,W","  200",",,W","  220",",,W","21.0",",,W","25.9",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-30","10.74",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","70","H,,S","79",",,W","67",",,W","  150",",,W","  160",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-01","7.16",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","80",",,W","45",",,W","  310",",,W","  300",",,W","21.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-02","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","70",",,W","40",",,W","   10",",,W","   10",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-03","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","65",",,W","41",",,W","   10",",,W","   10",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-04","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","58",",,W","37",",,W","   30",",,W","   30",",,W","16.1",",,W","19.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-05","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","57",",,W","39",",,W","   40",",,W","   70",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-06","4.25",",,W",,,"0.57",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","58",",,W","51",",,W","   10",",,W","   10",",,W","13.0",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-07","13.87",",,W",,,"3.49",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","56",",,W","48",",,W","   20",",,W","  350",",,W","25.1",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-08","13.65",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","48",",,W","43",",,W","  340",",,W","  330",",,W","21.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-09","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","57",",,W","35",",,W","  330",",,W","  330",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-10","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","61",",,W","34",",,W","  310",",,W","  300",",,W","8.9",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-11","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","43","H,,S","63",",,W","29",",,W","  190",",,W","  190",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-12","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","67",",,W","47",",,W","  180",",,W","  180",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-13","12.75",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","63","H,,S","73",",,W","45",",,W","  290",",,W","  290",",,W","25.9",",,W","40.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-14","15.21",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","48","H,,S","55",",,W","45",",,W","  320",",,W","  310",",,W","28.0",",,W","36.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-15","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","70",",,W","36",",,W","  330",",,W","  330",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-16","2.24",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","66",",,W","28",",,W","  190",",,W","  110",",,W","8.1",",,W","10.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-17","2.24",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","73",",,W","37",",,W","  330",",,W","  290",",,W","8.1",",,W","11.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-18","3.13",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","64",",,W","35",",,W","  110",",,W","  110",",,W","10.1",",,W","13.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-19","4.03",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","58","H,,S","63",",,W","49",",,W","   90",",,W","   80",",,W","13.0",",,W","15.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-20","13.87",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","65",",,W","50",",,W","  330",",,W","  320",",,W","29.1",",,W","40.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-21","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","66",",,W","36",",,W","  190",",,W","  200",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-22","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","79",",,W","43",",,W","  200",",,W","  190",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-23","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","64",",,W","39",",,W","   20",",,W","   20",",,W","21.9",",,W","27.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-24","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","65",",,W","32",",,W","  180",",,W","  190",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-25","9.84",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","63","H,,S","77",",,W","59",",,W","  150",",,W","  140",",,W","21.9",",,W","25.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-26","15.66",",,W",,,"0.75",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","73",",,W","54",",,W","  170",",,W","  150",",,W","25.1",",,W","36.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-27","6.49",",,W",,,"1.16",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","71",",,W","48",",,W","   20",",,W","  290",",,W","16.1",",,W","23.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-28","15.43",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","55",",,W","40",",,W","   10",",,W","   30",",,W","21.9",",,W","27.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-29","16.33",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","47",",,W","42",",,W","   10",",,W","   10",",,W","25.1",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-30","7.38",",,W",,,"0.26",",,W,2400","0.0",",,W","0.0",",,W","42","H,,S","43",",,W","39",",,W","  360",",,W","   10",",,W","16.1",",,W","19.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-12-31","5.82",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","64",",,W","34",",,W","  150",",,W","  220",",,W","14.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-01","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","43","H,,S","46",",,W","33",",,W","   20",",,W","   10",",,W","23.0",",,W","25.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-02","10.96",",,W",,,"2.16",",,W,2400","0.0",",,W","0.0",",,W","39","H,,S","42",",,W","37",",,W","  360",",,W","  350",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-03","6.71",",,W",,,"0.22",",,W,2400","0.0",",,W","0.0",",,W","41","H,,S","53",",,W","31",",,W","  320",",,W","  320",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-04","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","67",",,W","29",",,W","  310",",,W","  310",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-05","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","73",",,W","30",",,W","  180",",,W","  190",",,W","15.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-06","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","75",",,W","33",",,W","  180",",,W","  180",",,W","23.0",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-07","7.83",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","67","H,,S","77",",,W","57",",,W","  190",",,W","  200",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-08","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","78",",,W","49",",,W","   20",",,W","   20",",,W","18.1",",,W","21.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-09","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","63",",,W","41",",,W","   20",",,W","   10",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-10","3.36",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","50","H,,S","61",",,W","39",",,W","  130",",,W","  130",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-11","4.25",",,W",,,"0.33",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","62",",,W","41",",,W","  150",",,W","  140",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-12","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","63",",,W","41",",,W","  330",",,W","  320",",,W","19.9",",,W","29.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-13","12.08",",,W",,,"0.00",",,D,2400","0.0",",,D","0.0",",,D","46","H,,S","54",",,D","38",",,D","  360",",,W","   50",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-14","6.26",",,W",,,"0.00",",,D,2400","0.0",",,D","0.0",",,D","44","H,,S","51",",,D","34",",,D","   20",",,W","   20",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-15","3.80",",,W",,,"0.00",",,D,2400","0.0",",,D","0.0",",,D","49","H,,S","52",",,D","47",",,D","  180",",,W","  180",",,W","13.0",",,W","14.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-16","2.91",",,W",,,"0.05",",,D,2400","0.0",",,D","0.0",",,D","52","H,,S","58",",,D","50",",,D","  180",",,W","  190",",,W","8.1",",,W","10.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-17","4.25",",,W",,,"0.00",",,D,2400","0.0",",,D","0.0",",,D","62","H,,S","78",",,D","47",",,D","  180",",,W","  230",",,W","12.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-18","9.62",",,W",,,"0.01",",,D,2400","0.0",",,W","0.0",",,D","57","H,,S","66",",,D","47",",,D","  220",",,W","  210",",,W","17.0",",,W","21.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-19","17.22",",,W",,,"0.00",",,D,2400","0.0",",,D","0.0",",,D","58","H,,S","66",",,D","35",",,D","  330",",,W","  310",",,W","32.0",",,W","52.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-20","5.82",",,W",,,"0.00",",,D,2400","0.0",",,D","0.0",",,D","42","H,,S","55",",,D","31",",,D","  350",",,W","  360",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-21","9.62",",,W",,,"0.00",",,D,2400","0.0",",,D","0.0",",,D","44","H,,S","67",",,D","27",",,D","  150",",,W","  150",",,W","23.0",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-22","12.08",",,W",,,"0.10",",,D,2400","0.0",",,D","0.0",",,D","62","H,,S","71",",,D","43",",,D","  350",",,W","  350",",,W","29.1",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-23","12.30",",,W",,,"0.00","T,,D,2400","0.0","T,,D","0.0",",,D","49","H,,S","57",",,D","30",",,D","  340",",,W","  330",",,W","30.0",",,W","38.0",",,W",,,,,,,"    1",",,W",,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-24","5.82",",,W",,,"0.00",",,D,2400","0.0",",,D","0.0",",,D","42","H,,S","64",",,D","25",",,D","  170",",,W","  170",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-25","4.03",",,W",,,"0.00","T,,D,2400","0.0",",,D","0.0",",,D","47","H,,S","61",",,D","31",",,D","  160",",,W","  150",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-26","5.37",",,W",,,"0.27",",,D,2400","0.0",",,D","0.0",",,D","52","H,,S","65",",,D","37",",,D","   40",",,W","   40",",,W","14.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-27","4.03",",,W",,,"0.11",",,D,2400","0.0",",,D","0.0",",,D","56","H,,S","68",",,D","38",",,D","  330",",,W","  140",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-28","13.42",",,W",,,"0.00",",,D,2400","0.0",",,D","0.0",",,D","52","H,,S","72",",,D","36",",,D","  360",",,W","   10",",,W","38.0",",,W","50.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-29","12.53",",,W",,,"0.00",",,D,2400","0.0",",,D","0.0",",,D","48","H,,S","50",",,D","36",",,D","   10",",,W","   10",",,W","30.0",",,W","36.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-30","4.92",",,W",,,"0.00",",,D,2400","0.0",",,D","0.0",",,D","45","H,,S","55",",,D","36",",,D","  150",",,W","  140",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-01-31","3.58",",,W",,,"0.01",",,D,2400","0.0",",,D","0.0",",,D","52","H,,S","61",",,D","48",",,D","  150",",,W","   50",",,W","12.1",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-02-01","3.80",",,W",,,"0.00","T,,D,2400","0.0",",,D","0.0",",,D","60","H,,S","67",",,D","57",",,D","  110",",,W","  110",",,W","10.1",",,W","16.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-02-02","4.92",",,W",,,"0.00","T,,D,2400","0.0",",,D","0.0",",,D","62","H,,S","67",",,D","60",",,D","  140",",,W","  140",",,W","12.1",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-02-03","9.17",",,W",,,"0.02",",,D,2400","0.0",",,D","0.0",",,D","66","H,,S","76",",,D","62",",,D","  190",",,W","  190",",,W","19.9",",,W","23.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-02-04","8.50",",,W",,,"0.00","T,,D,2400","0.0",",,D","0.0",",,D","69","H,,S","77",",,D","66",",,D","  190",",,W","  190",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-02-05","10.51",",,W",,,"0.00","T,,D,2400","0.0",",,D","0.0",",,D","71","H,,S","79",",,D","68",",,D","  180",",,W","  180",",,W","21.0",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2019-02-06","12.30",",,W",,,"0.01",",,D,2400","0.0",",,D","0.0",",,D","72","H,,S","78",",,D","69",",,D","  190",",,W","  190",",,W","23.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
